Código Capítulo;Capítulo Descripción;Exportaciones;Mes;NUM;Año
92;"Instrumentos musicales; sus partes y accesorios.";4874.6928;Noviembre;11;2020
92;"Instrumentos musicales; sus partes y accesorios.";17020.334;Diciembre;12;2020
92;"Instrumentos musicales; sus partes y accesorios.";2446.0966;Enero;1;2021
92;"Instrumentos musicales; sus partes y accesorios.";1410.4125;Febrero;2;2021
92;"Instrumentos musicales; sus partes y accesorios.";1937.157;Marzo;3;2021
92;"Instrumentos musicales; sus partes y accesorios.";1497.9716;Abril;4;2021
92;"Instrumentos musicales; sus partes y accesorios.";2866.3452;Mayo;5;2021
92;"Instrumentos musicales; sus partes y accesorios.";4648.6904;Junio;6;2021
92;"Instrumentos musicales; sus partes y accesorios.";6824.389;Julio;7;2021
92;"Instrumentos musicales; sus partes y accesorios.";6738.278;Agosto;8;2021
92;"Instrumentos musicales; sus partes y accesorios.";5093.4016;Septiembre;9;2021
92;"Instrumentos musicales; sus partes y accesorios.";11591.8827;Octubre;10;2021
92;"Instrumentos musicales; sus partes y accesorios.";36272.5139;Noviembre;11;2021
92;"Instrumentos musicales; sus partes y accesorios.";6845.0173;Diciembre;12;2021
92;"Instrumentos musicales; sus partes y accesorios.";7381.574;Enero;1;2022
92;"Instrumentos musicales; sus partes y accesorios.";38163.2625;Febrero;2;2022
92;"Instrumentos musicales; sus partes y accesorios.";6045.627;Marzo;3;2022
92;"Instrumentos musicales; sus partes y accesorios.";5769.5869;Abril;4;2022
92;"Instrumentos musicales; sus partes y accesorios.";4041.0309;Mayo;5;2022
92;"Instrumentos musicales; sus partes y accesorios.";126583.8881;Junio;6;2022
92;"Instrumentos musicales; sus partes y accesorios.";6540.9993;Julio;7;2022
92;"Instrumentos musicales; sus partes y accesorios.";6129.0042;Agosto;8;2022
92;"Instrumentos musicales; sus partes y accesorios.";4583.5088;Septiembre;9;2022
92;"Instrumentos musicales; sus partes y accesorios.";3050.8767;Octubre;10;2022
92;"Instrumentos musicales; sus partes y accesorios.";12329.4392;Noviembre;11;2022
92;"Instrumentos musicales; sus partes y accesorios.";12495.9397;Diciembre;12;2022
92;"Instrumentos musicales; sus partes y accesorios.";3967.1338;Enero;1;2023
92;"Instrumentos musicales; sus partes y accesorios.";5236.4635;Febrero;2;2023
92;"Instrumentos musicales; sus partes y accesorios.";24407.6591;Marzo;3;2023
92;"Instrumentos musicales; sus partes y accesorios.";2845.5656;Abril;4;2023
92;"Instrumentos musicales; sus partes y accesorios.";4750.4293;Mayo;5;2023
92;"Instrumentos musicales; sus partes y accesorios.";12833.4904;Junio;6;2023
92;"Instrumentos musicales; sus partes y accesorios.";3127.072;Julio;7;2023
92;"Instrumentos musicales; sus partes y accesorios.";1344.8137;Agosto;8;2023
92;"Instrumentos musicales; sus partes y accesorios.";3700.356;Septiembre;9;2023
93;Armas, municiones, y sus partes y accesorios.;75335.02;Junio;6;2017
93;Armas, municiones, y sus partes y accesorios.;63.58;Noviembre;11;2017
93;Armas, municiones, y sus partes y accesorios.;147.56;Diciembre;12;2017
93;Armas, municiones, y sus partes y accesorios.;46400;Enero;1;2018
93;Armas, municiones, y sus partes y accesorios.;205.7285;Febrero;2;2018
93;Armas, municiones, y sus partes y accesorios.;4.77;Mayo;5;2018
93;Armas, municiones, y sus partes y accesorios.;5.8;Agosto;8;2018
93;Armas, municiones, y sus partes y accesorios.;26.772;Octubre;10;2018
93;Armas, municiones, y sus partes y accesorios.;150;Febrero;2;2019
93;Armas, municiones, y sus partes y accesorios.;21.195;Marzo;3;2019
93;Armas, municiones, y sus partes y accesorios.;58.54;Abril;4;2019
93;Armas, municiones, y sus partes y accesorios.;11.22;Octubre;10;2019
93;Armas, municiones, y sus partes y accesorios.;60.226;Febrero;2;2020
93;Armas, municiones, y sus partes y accesorios.;1.125;Agosto;8;2020
93;Armas, municiones, y sus partes y accesorios.;52400;Noviembre;11;2020
93;Armas, municiones, y sus partes y accesorios.;32;Marzo;3;2021
93;Armas, municiones, y sus partes y accesorios.;167607.1076;Abril;4;2021
93;Armas, municiones, y sus partes y accesorios.;74789.27;Mayo;5;2021
93;Armas, municiones, y sus partes y accesorios.;30.75;Junio;6;2021
93;Armas, municiones, y sus partes y accesorios.;12446.59;Agosto;8;2021
93;Armas, municiones, y sus partes y accesorios.;30524.557;Noviembre;11;2022
93;Armas, municiones, y sus partes y accesorios.;142.8;Diciembre;12;2022
93;Armas, municiones, y sus partes y accesorios.;689.8796;Febrero;2;2023
93;Armas, municiones, y sus partes y accesorios.;228.384;Marzo;3;2023
93;Armas, municiones, y sus partes y accesorios.;133.2743;Junio;6;2023
93;Armas, municiones, y sus partes y accesorios.;12.24;Agosto;8;2023
93;Armas, municiones, y sus partes y accesorios.;45.4264;Septiembre;9;2023
94;"Muebles; mobiliario médicoquirúrgico; artículos de cama y similares; aparatos de alumbrados no expresados ni comprendidos en otra parte; anuncios, letreros y placas indicadoras luminosas y artículos similares; construcciones prefabricadas.";647876.2596;Enero;1;2017
94;"Muebles; mobiliario médicoquirúrgico; artículos de cama y similares; aparatos de alumbrados no expresados ni comprendidos en otra parte; anuncios, letreros y placas indicadoras luminosas y artículos similares; construcciones prefabricadas.";991029.9911;Febrero;2;2017
94;"Muebles; mobiliario médicoquirúrgico; artículos de cama y similares; aparatos de alumbrados no expresados ni comprendidos en otra parte; anuncios, letreros y placas indicadoras luminosas y artículos similares; construcciones prefabricadas.";1623171.22;Marzo;3;2017
94;"Muebles; mobiliario médicoquirúrgico; artículos de cama y similares; aparatos de alumbrados no expresados ni comprendidos en otra parte; anuncios, letreros y placas indicadoras luminosas y artículos similares; construcciones prefabricadas.";1103349.375;Abril;4;2017
94;"Muebles; mobiliario médicoquirúrgico; artículos de cama y similares; aparatos de alumbrados no expresados ni comprendidos en otra parte; anuncios, letreros y placas indicadoras luminosas y artículos similares; construcciones prefabricadas.";1256933.296;Mayo;5;2017
94;"Muebles; mobiliario médicoquirúrgico; artículos de cama y similares; aparatos de alumbrados no expresados ni comprendidos en otra parte; anuncios, letreros y placas indicadoras luminosas y artículos similares; construcciones prefabricadas.";2133015.548;Junio;6;2017
94;"Muebles; mobiliario médicoquirúrgico; artículos de cama y similares; aparatos de alumbrados no expresados ni comprendidos en otra parte; anuncios, letreros y placas indicadoras luminosas y artículos similares; construcciones prefabricadas.";1097136.714;Julio;7;2017
94;"Muebles; mobiliario médicoquirúrgico; artículos de cama y similares; aparatos de alumbrados no expresados ni comprendidos en otra parte; anuncios, letreros y placas indicadoras luminosas y artículos similares; construcciones prefabricadas.";1209278.887;Agosto;8;2017
94;"Muebles; mobiliario médicoquirúrgico; artículos de cama y similares; aparatos de alumbrados no expresados ni comprendidos en otra parte; anuncios, letreros y placas indicadoras luminosas y artículos similares; construcciones prefabricadas.";1309412.934;Septiembre;9;2017
94;"Muebles; mobiliario médicoquirúrgico; artículos de cama y similares; aparatos de alumbrados no expresados ni comprendidos en otra parte; anuncios, letreros y placas indicadoras luminosas y artículos similares; construcciones prefabricadas.";1193968.247;Octubre;10;2017
94;"Muebles; mobiliario médicoquirúrgico; artículos de cama y similares; aparatos de alumbrados no expresados ni comprendidos en otra parte; anuncios, letreros y placas indicadoras luminosas y artículos similares; construcciones prefabricadas.";1486170.205;Noviembre;11;2017
94;"Muebles; mobiliario médicoquirúrgico; artículos de cama y similares; aparatos de alumbrados no expresados ni comprendidos en otra parte; anuncios, letreros y placas indicadoras luminosas y artículos similares; construcciones prefabricadas.";1721728.031;Diciembre;12;2017
94;"Muebles; mobiliario médicoquirúrgico; artículos de cama y similares; aparatos de alumbrados no expresados ni comprendidos en otra parte; anuncios, letreros y placas indicadoras luminosas y artículos similares; construcciones prefabricadas.";1723447.192;Enero;1;2018
94;"Muebles; mobiliario médicoquirúrgico; artículos de cama y similares; aparatos de alumbrados no expresados ni comprendidos en otra parte; anuncios, letreros y placas indicadoras luminosas y artículos similares; construcciones prefabricadas.";1868986.922;Febrero;2;2018
94;"Muebles; mobiliario médicoquirúrgico; artículos de cama y similares; aparatos de alumbrados no expresados ni comprendidos en otra parte; anuncios, letreros y placas indicadoras luminosas y artículos similares; construcciones prefabricadas.";1578797.488;Marzo;3;2018
94;"Muebles; mobiliario médicoquirúrgico; artículos de cama y similares; aparatos de alumbrados no expresados ni comprendidos en otra parte; anuncios, letreros y placas indicadoras luminosas y artículos similares; construcciones prefabricadas.";1618386.764;Abril;4;2018
94;"Muebles; mobiliario médicoquirúrgico; artículos de cama y similares; aparatos de alumbrados no expresados ni comprendidos en otra parte; anuncios, letreros y placas indicadoras luminosas y artículos similares; construcciones prefabricadas.";1815141.668;Mayo;5;2018
94;"Muebles; mobiliario médicoquirúrgico; artículos de cama y similares; aparatos de alumbrados no expresados ni comprendidos en otra parte; anuncios, letreros y placas indicadoras luminosas y artículos similares; construcciones prefabricadas.";1618267.968;Junio;6;2018
94;"Muebles; mobiliario médicoquirúrgico; artículos de cama y similares; aparatos de alumbrados no expresados ni comprendidos en otra parte; anuncios, letreros y placas indicadoras luminosas y artículos similares; construcciones prefabricadas.";2032154.552;Julio;7;2018
94;"Muebles; mobiliario médicoquirúrgico; artículos de cama y similares; aparatos de alumbrados no expresados ni comprendidos en otra parte; anuncios, letreros y placas indicadoras luminosas y artículos similares; construcciones prefabricadas.";2783246.79;Agosto;8;2018
94;"Muebles; mobiliario médicoquirúrgico; artículos de cama y similares; aparatos de alumbrados no expresados ni comprendidos en otra parte; anuncios, letreros y placas indicadoras luminosas y artículos similares; construcciones prefabricadas.";1894389.97;Septiembre;9;2018
94;"Muebles; mobiliario médicoquirúrgico; artículos de cama y similares; aparatos de alumbrados no expresados ni comprendidos en otra parte; anuncios, letreros y placas indicadoras luminosas y artículos similares; construcciones prefabricadas.";1849180.55;Octubre;10;2018
94;"Muebles; mobiliario médicoquirúrgico; artículos de cama y similares; aparatos de alumbrados no expresados ni comprendidos en otra parte; anuncios, letreros y placas indicadoras luminosas y artículos similares; construcciones prefabricadas.";1764178.923;Noviembre;11;2018
94;"Muebles; mobiliario médicoquirúrgico; artículos de cama y similares; aparatos de alumbrados no expresados ni comprendidos en otra parte; anuncios, letreros y placas indicadoras luminosas y artículos similares; construcciones prefabricadas.";2275542.318;Diciembre;12;2018
94;"Muebles; mobiliario médicoquirúrgico; artículos de cama y similares; aparatos de alumbrados no expresados ni comprendidos en otra parte; anuncios, letreros y placas indicadoras luminosas y artículos similares; construcciones prefabricadas.";2233194.42;Enero;1;2019
94;"Muebles; mobiliario médicoquirúrgico; artículos de cama y similares; aparatos de alumbrados no expresados ni comprendidos en otra parte; anuncios, letreros y placas indicadoras luminosas y artículos similares; construcciones prefabricadas.";1171239.953;Febrero;2;2019
94;"Muebles; mobiliario médicoquirúrgico; artículos de cama y similares; aparatos de alumbrados no expresados ni comprendidos en otra parte; anuncios, letreros y placas indicadoras luminosas y artículos similares; construcciones prefabricadas.";2138620.088;Marzo;3;2019
94;"Muebles; mobiliario médicoquirúrgico; artículos de cama y similares; aparatos de alumbrados no expresados ni comprendidos en otra parte; anuncios, letreros y placas indicadoras luminosas y artículos similares; construcciones prefabricadas.";1399633.533;Abril;4;2019
94;"Muebles; mobiliario médicoquirúrgico; artículos de cama y similares; aparatos de alumbrados no expresados ni comprendidos en otra parte; anuncios, letreros y placas indicadoras luminosas y artículos similares; construcciones prefabricadas.";1930497.266;Mayo;5;2019
94;"Muebles; mobiliario médicoquirúrgico; artículos de cama y similares; aparatos de alumbrados no expresados ni comprendidos en otra parte; anuncios, letreros y placas indicadoras luminosas y artículos similares; construcciones prefabricadas.";1596961.93;Junio;6;2019
94;"Muebles; mobiliario médicoquirúrgico; artículos de cama y similares; aparatos de alumbrados no expresados ni comprendidos en otra parte; anuncios, letreros y placas indicadoras luminosas y artículos similares; construcciones prefabricadas.";2455901.241;Julio;7;2019
94;"Muebles; mobiliario médicoquirúrgico; artículos de cama y similares; aparatos de alumbrados no expresados ni comprendidos en otra parte; anuncios, letreros y placas indicadoras luminosas y artículos similares; construcciones prefabricadas.";2195444.984;Agosto;8;2019
94;"Muebles; mobiliario médicoquirúrgico; artículos de cama y similares; aparatos de alumbrados no expresados ni comprendidos en otra parte; anuncios, letreros y placas indicadoras luminosas y artículos similares; construcciones prefabricadas.";1632216.836;Septiembre;9;2019
94;"Muebles; mobiliario médicoquirúrgico; artículos de cama y similares; aparatos de alumbrados no expresados ni comprendidos en otra parte; anuncios, letreros y placas indicadoras luminosas y artículos similares; construcciones prefabricadas.";1945299.704;Octubre;10;2019
94;"Muebles; mobiliario médicoquirúrgico; artículos de cama y similares; aparatos de alumbrados no expresados ni comprendidos en otra parte; anuncios, letreros y placas indicadoras luminosas y artículos similares; construcciones prefabricadas.";1874684;Noviembre;11;2019
94;"Muebles; mobiliario médicoquirúrgico; artículos de cama y similares; aparatos de alumbrados no expresados ni comprendidos en otra parte; anuncios, letreros y placas indicadoras luminosas y artículos similares; construcciones prefabricadas.";2686223.019;Diciembre;12;2019
